sample_id,true_label,true_class,temperature,pressure,humidity,temp_diff,press_diff,hum_diff,temp_roll_std,temp_mean_5,hum_mean_5
19298,1,Attack,42.290000915527344,1009.719970703125,57.86000061035156,10.0600004196167,-0.009999999776482582,-0.23999999463558197,8.34342098236084,34.27799987792969,57.891998291015625
19299,1,Attack,26.219999313354492,1005.7000122070312,81.4000015258789,-0.30000001192092896,0.0,0.30000001192092896,0.20705072581768036,26.54800033569336,81.43599700927734
19300,0,Normal,34.130001068115234,1009.2999877929688,49.150001525878906,0.23999999463558197,-0.009999999776482582,0.0,0.08619745075702667,34.0260009765625,48.84600067138672
19301,0,Normal,29.809999465942383,1009.760009765625,64.62999725341797,-0.019999999552965164,0.019999999552965164,-0.28999999165534973,0.10700467228889465,29.75,64.59400177001953
19302,1,Attack,30.209999084472656,1009.9099731445312,63.029998779296875,0.20000000298023224,0.019999999552965164,0.009999999776482582,0.095551036298275,30.106000900268555,62.72600173950195
19303,0,Normal,31.43000030517578,1005.8499755859375,61.099998474121094,0.1599999964237213,0.009999999776482582,0.4699999988079071,0.13217413425445557,31.242000579833984,60.7859992980957
19304,0,Normal,27.81999969482422,1009.6300048828125,67.12000274658203,0.27000001072883606,0.009999999776482582,-0.20000000298023224,0.17643696069717407,27.8439998626709,67.39600372314453
19305,1,Attack,28.149999618530273,1006.0599975585938,71.83000183105469,0.05000000074505806,0.029999999329447746,-0.3100000023841858,0.07314369082450867,28.059999465942383,72.21600341796875
19306,1,Attack,32.130001068115234,1512.989990234375,58.66999816894531,0.07999999821186066,504.2900085449219,1.0499999523162842,0.1517563909292221,32.20399856567383,57.959999084472656
19307,0,Normal,26.950000762939453,1009.7899780273438,76.37999725341797,0.029999999329447746,0.0,0.05999999865889549,0.06906518340110779,26.88800048828125,76.48799896240234
19308,1,Attack,18.200000762939453,1006.260009765625,66.18000030517578,-10.149999618530273,0.0,-0.05999999865889549,8.388286590576172,26.360000610351562,66.4520034790039
19309,1,Attack,43.75,1008.3599853515625,51.34000015258789,9.890000343322754,0.0,0.10999999940395355,8.409825325012207,35.87799835205078,51.178001403808594
19310,1,Attack,34.56999969482422,1007.5399780273438,45.91999816894531,-0.10999999940395355,-0.009999999776482582,-0.3499999940395355,0.13164345920085907,34.57400131225586,45.875999450683594
19311,1,Attack,34.75202941894531,1007.8499755859375,63.970001220703125,-0.24246327579021454,0.0,0.029999999329447746,0.2355002462863922,35.00895690917969,63.965999603271484
19312,1,Attack,26.600000381469727,1005.7100219726562,81.12000274658203,-0.1599999964237213,0.019999999552965164,0.12999999523162842,0.16149303317070007,26.56599998474121,81.16400146484375
19313,0,Normal,32.08000183105469,1007.8499755859375,59.70000076293945,0.019999999552965164,-0.029999999329447746,-0.46000000834465027,0.13928388059139252,32.06999969482422,59.492000579833984
19314,0,Normal,28.1200008392334,1006.4299926757812,68.81999969482422,0.14000000059604645,0.029999999329447746,-0.3100000023841858,0.10430724173784256,27.986000061035156,68.9280014038086
19315,1,Attack,35.7400016784668,1008.9099731445312,47.91999816894531,-0.23000000417232513,0.0,0.0,0.1114899069070816,35.77399826049805,47.91999816894531
19316,1,Attack,34.459999084472656,1033.1441650390625,43.7599983215332,-0.25,-0.3010365068912506,0.3499999940395355,0.13700364530086517,34.551998138427734,43.88600158691406
19317,1,Attack,24.600000381469727,1508.0849609375,81.12000274658203,-0.25999999046325684,-0.014999999664723873,-0.15000000596046448,0.09914635866880417,24.70400047302246,81.33799743652344
19318,1,Attack,40.099998474121094,1005.3300170898438,68.43000030517578,10.140000343322754,0.009999999776482582,0.18000000715255737,8.307785034179688,31.989999771118164,68.50599670410156
19319,1,Attack,37.178123474121094,1008.260009765625,49.34000015258789,0.10234244912862778,-0.009999999776482582,-0.5,0.4418952167034149,36.65623474121094,49.763999938964844
19320,0,Normal,35.630001068115234,1009.0,45.45000076293945,0.05000000074505806,0.019999999552965164,-0.10999999940395355,0.051478151232004166,35.56999969482422,45.45399856567383
19321,1,Attack,31.79758071899414,1010.0800170898438,76.7699966430664,0.012318911030888557,0.0,0.5,0.1622936874628067,31.6356258392334,76.52400207519531
19322,0,Normal,28.739999771118164,1009.530029296875,72.7300033569336,-0.38999998569488525,0.019999999552965164,0.029999999329447746,0.14909727871418,28.926000595092773,72.78600311279297
19323,1,Attack,32.0,1009.0999755859375,42.22999954223633,0.05000000074505806,-0.009999999776482582,0.41999998688697815,0.03577708825469017,31.95400047302246,42.15599822998047
19324,0,Normal,33.540000915527344,1004.9199829101562,52.75,-0.12999999523162842,-0.009999999776482582,0.9100000262260437,0.08258329331874847,33.667999267578125,52.00400161743164
19325,1,Attack,35.33000183105469,1009.260009765625,42.4900016784668,-0.23000000417232513,0.0,0.0,0.13397760689258575,35.52000045776367,42.4900016784668
19326,0,Normal,33.70000076293945,1007.6799926757812,50.2599983215332,0.20999999344348907,0.029999999329447746,0.23000000417232513,0.07778174430131912,33.61000061035156,50.268001556396484
19327,0,Normal,28.260000228881836,1009.5399780273438,78.18000030517578,0.07999999821186066,-0.019999999552965164,0.38999998569488525,0.0820365771651268,28.275999069213867,77.96800231933594
19328,0,Normal,29.059999465942383,1007.3699951171875,68.69000244140625,-0.07999999821186066,-0.019999999552965164,-0.3799999952316284,0.1050238087773323,28.993999481201172,69.02400207519531
19329,0,Normal,26.479999542236328,1008.4400024414062,79.52999877929688,-0.09000000357627869,0.019999999552965164,-0.5899999737739563,0.10802777111530304,26.51799964904785,79.97799682617188
19330,0,Normal,32.290000915527344,1007.4199829101562,51.97999954223633,-0.07999999821186066,-0.029999999329447746,0.6200000047683716,0.04949747398495674,32.369998931884766,51.83599853515625
19331,0,Normal,26.899999618530273,1006.1300048828125,77.75,-0.10000000149011612,0.009999999776482582,-0.05999999865889549,0.06066300347447395,26.974000930786133,77.85600280761719
19332,0,Normal,25.34000015258789,1006.7100219726562,82.6500015258789,0.0,0.0,-0.33000001311302185,0.10709808766841888,25.277999877929688,82.78600311279297
19333,0,Normal,25.780000686645508,1006.2999877929688,82.0199966430664,0.10999999940395355,-0.009999999776482582,0.4300000071525574,0.04636809229850769,25.719999313354492,81.78399658203125
19334,0,Normal,26.389999389648438,1006.7100219726562,80.08000183105469,0.029999999329447746,-0.029999999329447746,-0.20999999344348907,0.09914635866880417,26.413999557495117,80.23400115966797
19335,1,Attack,25.010000228881836,1512.719970703125,84.44999694824219,-0.2199999988079071,-0.029999999329447746,0.2199999988079071,0.09444575011730194,25.062000274658203,83.99800109863281
19336,1,Attack,26.360000610351562,1008.3699951171875,48.88999938964844,0.0,0.009999999776482582,0.4399999976158142,0.04816637933254242,26.32200050354004,48.47600173950195
19337,1,Attack,33.099998474121094,1008.25,55.369998931884766,0.25,0.019999999552965164,-0.7099999785423279,0.10261578857898712,32.9640007019043,55.69200134277344
19338,0,Normal,31.040000915527344,1007.8699951171875,64.0199966430664,0.3400000035762787,-0.019999999552965164,0.7599999904632568,0.13590437173843384,30.892000198364258,63.29399871826172
19339,0,Normal,24.530000686645508,1009.8900146484375,85.88999938964844,0.009999999776482582,-0.019999999552965164,1.0099999904632568,0.0580517016351223,24.52199935913086,85.22200012207031
19340,0,Normal,27.540000915527344,1006.02001953125,72.76000213623047,0.03999999910593033,0.009999999776482582,-0.4099999964237213,0.08438009023666382,27.597999572753906,72.87200164794922
19341,1,Attack,28.799999237060547,1511.2349853515625,71.79000091552734,-0.009999999776482582,0.014999999664723873,-0.2199999988079071,0.041593268513679504,28.763999938964844,72.02799987792969
19342,0,Normal,32.93000030517578,1009.72998046875,56.61000061035156,-0.18000000715255737,0.009999999776482582,-0.49000000953674316,0.07328028231859207,33.00199890136719,57.007999420166016
19343,0,Normal,32.61000061035156,1005.5499877929688,58.29999923706055,-0.019999999552965164,-0.019999999552965164,-0.5899999737739563,0.046043459326028824,32.582000732421875,58.597999572753906
19344,0,Normal,32.91999816894531,1006.1300048828125,49.869998931884766,-0.009999999776482582,0.0,-0.05000000074505806,0.15610893070697784,32.77199935913086,49.81800079345703
19345,0,Normal,26.760000228881836,1007.1099853515625,79.38999938964844,-0.1899999976158142,0.05000000074505806,-0.8999999761581421,0.09093954414129257,26.857999801635742,80.02999877929688
19346,1,Attack,31.100000381469727,1008.0499877929688,58.93000030517578,0.20000000298023224,0.019999999552965164,-0.38999998569488525,0.14377065002918243,31.121999740600586,58.98400115966797
19347,1,Attack,24.979999542236328,1007.0599975585938,86.41999816894531,-0.05999999865889549,-0.029999999329447746,0.0,0.11541230231523514,25.08799934387207,86.41999816894531
19348,1,Attack,32.5099983215332,1009.3099975585938,54.407745361328125,0.25,-0.009999999776482582,-2.0125043392181396,0.10222524404525757,32.43000030517578,53.613059997558594
19349,1,Attack,35.220001220703125,1008.5399780273438,49.18000030517578,0.019999999552965164,-0.009999999776482582,-0.3100000023841858,0.07733046263456345,35.2859992980957,49.316001892089844
19350,0,Normal,31.700000762939453,1009.3699951171875,58.5,0.11999999731779099,0.009999999776482582,0.6499999761581421,0.09257429093122482,31.711999893188477,58.209999084472656
19351,1,Attack,32.38999938964844,1009.5599975585938,57.04999923706055,0.18000000715255737,-0.009999999776482582,0.0,0.15247949957847595,32.150001525878906,57.04999923706055
19352,1,Attack,33.75,1008.989990234375,45.08000183105469,-0.15000000596046448,0.0,0.4699999988079071,8.954056739807129,29.746000289916992,45.02399826049805
19353,0,Normal,27.90999984741211,1009.4299926757812,76.31999969482422,0.15000000596046448,0.009999999776482582,0.5600000023841858,0.06685806065797806,27.878000259399414,75.94400024414062
19354,1,Attack,37.35000991821289,1006.22998046875,79.72000122070312,0.14829601347446442,-0.009999999776482582,-0.6000000238418579,0.3293124735355377,37.01230239868164,80.04000091552734
19355,1,Attack,32.150001525878906,1008.1199951171875,55.619998931884766,0.15000000596046448,-0.019999999552965164,0.0,0.10449880361557007,32.018001556396484,55.619998931884766
19356,0,Normal,24.65999984741211,1007.0900268554688,83.79000091552734,-0.029999999329447746,-0.029999999329447746,-0.10000000149011612,0.06833739578723907,24.68199920654297,83.7239990234375
19357,1,Attack,24.40999984741211,1007.0499877929688,84.41999816894531,9.869999885559082,0.009999999776482582,-0.07999999821186066,7.014768123626709,24.41200065612793,84.45800018310547
19358,1,Attack,25.389999389648438,1007.1199951171875,82.0199966430664,-0.20000000298023224,0.0,-0.07000000029802322,0.18430952727794647,25.402000427246094,81.99400329589844
19359,0,Normal,35.630001068115234,1009.1599731445312,45.43000030517578,-0.10000000149011612,-0.03999999910593033,0.20999999344348907,0.0995991975069046,35.74800109863281,45.11800003051758
19360,1,Attack,28.239999771118164,1007.52001953125,73.26000213623047,0.12999999523162842,0.0,-0.2199999988079071,0.14195069670677185,28.09000015258789,73.45600128173828
19361,0,Normal,33.36000061035156,1005.1599731445312,51.45000076293945,-0.07999999821186066,0.03999999910593033,-0.9399999976158142,0.11755849421024323,33.52199935913086,52.066001892089844
19362,1,Attack,24.719999313354492,1007.4600219726562,82.95999908447266,-0.05000000074505806,0.029999999329447746,0.0,0.08757853507995605,24.687999725341797,82.95999908447266
19363,0,Normal,31.06999969482422,1009.280029296875,59.599998474121094,-0.12999999523162842,0.0,0.25,0.09679876267910004,31.04199981689453,59.52799987792969
19364,1,Attack,26.969999313354492,1005.75,46.65999984741211,-0.2800000011920929,-0.019999999552965164,0.3100000023841858,0.15336231887340546,27.011999130249023,46.80799865722656
19365,1,Attack,30.600000381469727,1009.9199829101562,66.06999969482422,0.14000000059604645,0.0,0.0,0.09513148665428162,30.559999465942383,66.06999969482422
19366,0,Normal,30.34000015258789,1008.719970703125,67.88999938964844,0.05000000074505806,0.009999999776482582,0.5299999713897705,0.09235800057649612,30.215999603271484,67.70600128173828
19367,1,Attack,16.219999313354492,1008.6699829101562,78.55999755859375,-9.899999618530273,0.0,-0.38999998569488525,8.326204299926758,24.20400047302246,78.59400177001953
19368,1,Attack,34.39592361450195,1009.6400146484375,83.33000183105469,0.4833724796772003,-0.009999999776482582,0.2199999988079071,0.5070124268531799,33.67284393310547,83.15599822998047
19369,0,Normal,28.15999984741211,1008.510009765625,71.3499984741211,0.20999999344348907,0.009999999776482582,0.1899999976158142,0.10368220508098602,28.079999923706055,71.13400268554688
19370,1,Attack,24.639999389648438,1009.0599975585938,50.209999084472656,-0.09000000357627869,-0.009999999776482582,0.33000001311302185,0.07092249393463135,24.715999603271484,50.0359992980957
